SecID;PerformanceID;FundId;Company;DomicileId;CompanyName;FundName;SecurityName;LegalStructure;ShareClassLegalName;UCITS;MorningstarCategoryId;InceptionDate;Status;ObsoleteDate;IsBaseCurrency;IsPrimaryShareClass;IsOldestClass;CurrencyId;IncomeDistribution;AccumulatedDistribution;InsuranceFund;HedgeFund;FundOfFunds;ExchangeTradedShare;CUSIP;ISIN;CurrencySpecificISIN;SEDOL;Ticker;GermanWKN;AustrianWKN;Valoren;MEX;OsloBors;FundSERV;APIR;ITAJ;FocusId;PricingFrequency;PricingDelay;ReportsOnFridays;ReportsOnSundays;FR_PEA;FR_AMF;IT_CategoriaAssogestioni;UK_IMASector;UK_AICSector;ES_CategoriaInverco;BE_CBF;DK_IFR;ES_INP;FR_FIP;HK_IFA;HK_MPF;HK_SCH;IL_ISA;UK_LIF/ABI Life;UK_PEN/ABI Pension;ZA_ASISA;AvailableForPensionPlan;GIFSCode;SuspendedPricing;ExchangeId;InstitutionalOnly;PenceTraded;DataReadiness;DataReadinessChangeDate;SociallyConscious;AMFI;KRCodeClass;KRCodeFund;MasterPortfolioId;PortfolioDate;LegalStructureId;SITCACode;SITCACategoryId;CICCode;GlobalCategoryId;MoneyMarketFund;AvailableForRetirementPlan;AvailableForInsuranceProduct;ShareClassTypeId;ShareClassType;RestrictedScheme;BroadAssetClass;CSDCCCode;MorningstarCategoryId_Fund;FR_PEA_PME;SpanishESP;IndexingApproach;SyntheticType;UKReportingFund;UKStatusStartDate;GermanTaxTransparence;AUTTaxTransparence;TrackRecordExtension;TrackRecordInheritedFrom;TrackRecordExtensionType
F0000000FJ;0P0000M6UI;FSUSA07IAR;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Stoxx Europe 600 Chemicals ETF;Lyxor Stoxx Eurp 600 Chemic ETF Acc A/I;FCP;Lyxor Stoxx Europe 600 Chemicals UCITS ETF Acc;1;EUCA000538;38954;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010345470;FR0010345470;;LYYY;LYX0AY;;2632974;LYDCC;;;;;FF00002591366;;;;;1;LC00000037;LC00000094;;;;;;;;;;;;;;;0;GIFS$$$418;;EX$$$$XETR;;0;;;0;;;;727685;43404;23;;;41;$GC$INDUST;0;0;0;;;0;Equity;;EUCA000538;0;0;4;2;1;40725;1;1;;;
F0000000FI;0P0000M6UJ;FSUSA07IAQ;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Stoxx Europe 600 Constr & Mat ETF;Lyxor Stoxx Eurp 600 Cnst&Mat ETF AccA/I;FCP;Lyxor Stoxx Europe 600 Construction & Materials UCITS ETF Acc;1;EUCA000538;38954;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010345504;FR0010345504;;LYYZ;LYX0AZ;;2632991;LYDCM;;;;;FF00002659490;;;;;1;LC00000037;LC00000086;;;;;;;;;;;;;;;0;GIFS$$$418;;EX$$$$XFRA;;0;;;0;;;;727686;43404;23;;;41;$GC$INDUST;0;0;0;;;0;Equity;;EUCA000538;0;0;4;2;1;40725;1;1;;;
F0GBR04P4B;0P00000OEJ;FSGBR054QF;0C00002HQ3;FRA;Comgest SA;CG Nouvelle Asie;CG Nouvelle Asie C;FCP;CG Nouvelle Asie C;1;EUCA000779;32682;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007450002;FR0007450002;;;A0D8FE;;337826;C7AAAD;;;;;FF00000169985;D$;1;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$023;;;;;;;0;;;;55135;43312;23;;;41;$GC$ASEXEQ;0;0;0;;;0;Equity;;EUCA000779;0;0;5;;;;0;0;;;
F0GBR04CBZ;0P00000CGQ;FSGBR0507W;0C00001MIG;FRA;CPR Asset Management;CPR Croissance Défensive;CPR Croissance Défensive P;FCP;CPR Croissance Défensive P;1;EUCA000564;35986;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0010097667;FR0010097667;;;;;1890524;;;;;;FF00000170289;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$201;;;;;;;0;;;;73371;43281;23;;;44;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000564;0;0;5;;;;0;0;;;
F0GBR04ECQ;0P00000EFJ;FSGBR050XK;0C00001OA9;FRA;HMG Finance;HMG Découvertes;HMG Découvertes D A/I;FCP;HMG Découvertes D;1;EUCA000637;34085;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007430806;FR0007430806;;;;;341884;;;;;;FF00000183447;D$;1;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$663;;;;;;;0;;;;74824;43281;23;;;41;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000637;0;0;5;;;;0;0;;;
F0GBR04G59;0P00000G5O;FSGBR051O4;0C00001NFY;FRA;La Financière de lEchiquier;Echiquier Allocation Dynamique;Echiquier Allocation Dynamique A;FCP;Echiquier Allocation Dynamique A;1;EUCA000563;36364;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0000443954;FR0000443954;;;;;1085831;2JJPFS;;;;;FF00000170641;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$251;;;;;;;0;;;;47056;43251;23;;;44;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000563;0;0;5;;;;0;0;;;
F0GBR067SB;0P00001NE9;FSGBR06JSI;0C000068ZH;FRA;Amundi Asset Management;Amundi Actions Emergents;Amundi Actions Emergents P C;FCP;Amundi Actions Emergents P C;1;EUCA000507;34635;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010188383;FR0010188383;;;;;2187776;;;;;;FF00000181430;D$;3;;;0;LC00000037;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$331;;;;;;;0;;;;460645;43373;23;;;41;$GC$EMMKEQ;0;0;0;;;0;Equity;;EUCA000507;0;0;5;;;;0;0;;;
F0GBR04G5D;0P00000G5S;FSGBR051O6;0C00001NFY;FRA;La Financière de lEchiquier;Echiquier Allocation Modérée;Echiquier Allocation Modérée A;FCP;Echiquier Allocation Modérée A;1;EUCA000739;36391;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000444002;FR0000444002;;;;;1085845;2JJPMS;;;;;FF00000170640;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$291;;;;;;;0;;;;47058;43251;23;;;44;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000739;0;0;5;;;;0;0;;;
F0GBR05XS7;0P00001A6Z;FSGBR06CQ2;0C00001KP7;FRA;Amiral Gestion;Sextant Autour du Monde;Sextant Autour du Monde A;FCP;Sextant Autour du Monde A;1;EUCA000558;38541;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010286021;FR0010286021;;;;;2417309;AMSE;;;;;FF00000263465;D$;2;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$973;;;;;;;0;;;;482209;43281;23;;;41;$GC$GLEQLC;0;0;0;;;0;Equity;;EUCA000558;0;1;5;;;;0;0;;;
F0GBR04GCU;0P00000GCZ;FSGBR051QY;0C00001OA9;FRA;HMG Finance;HMG Rendement;HMG Rendement D A/I;FCP;HMG Rendement D;1;EUCA000865;34976;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007495049;FR0007495049;;;;;410286;;;;;;FF00000183247;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;52787;43281;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04H3I;0P00000H2J;FSGBR05AP8;0C00001SHE;FRA;Varenne Capital Partners;Varenne Valeur;Varenne Valeur A-EUR;FCP;Varenne Valeur A-EUR;1;EUCA000739;37652;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007080155;FR0007080155;;;A0RMAT;;1552313;VMVAVA;;;;;FF00000183340;D$;3;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$291;;;;;;;0;;;;379469;42185;23;;;44;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000739;0;0;5;;;;0;0;;;
F0GBR05Z8E;0P0000KJGD;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;EST;A0F6BV;;2224269;LYEEE;;;;;FF00002655524;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$XMIL;;0;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR04HXV;0P0000KJRG;FSGBR05B08;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Dow Jones Industrial Average ETF;Lyxor DJ Industrial Average ETF Dist A/I;FCP;Lyxor Dow Jones Industrial Average UCITS ETF Dist;1;EUCA000526;36985;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0007056841;FR0007056841;;DJE;541779;;1239077;LYDOW;;;;;FF00002592191;;;;;0;LC00000037;LC00000020;;;;;;;;;;;;;;;0;GIFS$$$031;;EX$$$$XMIL;;0;;;0;;;;960637;43404;23;;;41;$GC$USEQLB;0;0;0;;;0;Equity;;EUCA000526;0;0;4;2;1;40664;1;1;;;
F0GBR063YM;0P0000KK51;FSGBR06HV8;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Japan (Topix) DR ETF;Lyxor Japan Topix DR ETF Dist EUR A/I;SICAV;Lyxor Japan (Topix) (DR) UCITS ETF Dist EUR;1;EUCA000521;38666;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010245514;FR0010245514;;JPN;A0ESMK;;2327606;LYEJT;;;;;FF00002589178;;;;;0;LC00000037;LC00000021;;;;;;;;LC00000462;;;;;;;0;GIFS$$$051;;EX$$$$XMIL;;0;;;0;;;;1124574;43312;9;;;41;$GC$JPNEQY;0;0;0;;;0;Equity;;EUCA000521;0;0;1;;1;40848;1;1;;;
F000000LTW;0P0000KK54;FSUSA08KCD;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor New Energy ETF;Lyxor New Energy ETF Dist A/I;FCP;Lyxor New Energy UCITS ETF Dist;1;EUCA000705;39365;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010524777;FR0010524777;;ENER;LYX0CB;;3466091;;;;;;FF00002589810;;;;;0;LC00000037;LC00000094;;;;;;;;;;;;;;;0;GIFS$$$927;;EX$$$$XMIL;;0;;;1;;;;;;23;;;41;$GC$ENERGY;0;0;0;;;0;Equity;;EUCA000705;0;0;4;2;1;40725;1;1;;;
F0GBR05Z8E;0P0000M6VN;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;LY10;A0F6BV;;2224269;LYEEE;;;;;FF00002591373;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$XWBO;;0;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR05Z8E;0P0000M6VO;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;LYCEC;A0F6BV;;2224269;LYEEE;;;;;FF00002591374;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$XSWX;;0;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR05Z8E;0P0000M6VP;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;L8I2;A0F6BV;;2224269;LYEEE;;;;;FF00002656371;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$XFRA;;0;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR05Z8E;0P0000M6VQ;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;L8I2;A0F6BV;;2224269;LYEEE;;;;;FF00002599362;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$XETR;;0;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR04VFC;0P00016SLB;FSGBR05GUI;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor FTSE MIB ETF;Lyxor FTSE MIB ETF Dist A/I;SICAV;Lyxor FTSE MIB UCITS ETF Dist;1;EUCA000640;37929;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010010827;FR0010010827;;ETFMIM;A0BLNG;;1705978;LYESPM;;;;;;;;;;1;LC00000036;LC00000017;;;;;;;;;;;;;;;0;GIFS$$$272;;EX$$$$CHIX;;;;;0;;;;920792;43404;9;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000640;0;0;4;2;1;40664;1;1;;;
F0GBR05Z0K;0P00016SLL;FSUSA08H69;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor China Enterprise (HSCEI) ETF;Lyxor China Enterprise (HSCEI) ETF Acc;FCP;Lyxor China Enterprise (HSCEI) UCITS ETF Acc;1;EUCA000504;38553;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204081;FR0010204081;;ASIP;A0F5BW;;2224288;LYECE;;;;;;;;;;0;LC00000037;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$951;;EX$$$$CHIX;;;;;0;;;;768847;;23;;;41;$GC$CHNEQY;0;0;0;;;0;Equity;;EUCA000504;0;0;4;2;1;40848;1;1;;;
F0GBR05Z8E;0P00016SLM;FSGBR06E2I;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Eastern Europe (CECE NTR EUR) ETF;Lyxor East Eurp CECE NTR EUR ETF Acc;FCP;Lyxor Eastern Europe (CECE NTR EUR) UCITS ETF Acc;1;EUCA000633;38554;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010204073;FR0010204073;;CECp;A0F6BV;;2224269;LYEEE;;;;;;;;;;0;LC00000085;LC00000022;;;;;;;;;;;;;;;0;GIFS$$$925;;EX$$$$CHIX;;;;;0;;;;768846;;23;;;41;$GC$EMMKEU;0;0;0;;;0;Equity;;EUCA000633;0;0;4;2;1;40848;1;1;;;
F0GBR04HXV;0P00000HUX;FSGBR05B08;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Dow Jones Industrial Average ETF;Lyxor DJ Industrial Average ETF Dist A/I;FCP;Lyxor Dow Jones Industrial Average UCITS ETF Dist;1;EUCA000526;36985;Active;;1;0;1;EUR;1;0;0;0;0;1;;FR0007056841;FR0007056841;;DJE;541779;;1239077;LYDOW;;;;;FF00000180557;D$;3;;;0;LC00000037;LC00000020;;;;;;;;;;;;;;;0;GIFS$$$031;;EX$$$$XPAR;;0;;;0;;;;960637;43404;23;;;41;$GC$USEQLB;0;0;0;;;0;Equity;;EUCA000526;0;0;4;2;1;40664;1;1;;;
F0GBR04O7A;0P00000NJM;FSGBR05DCP;0C00001QEX;FRA;Pastel & Associés;Valeur Intrinsèque;Valeur Intrinsèque P;FCP;Valeur Intrinsèque P;1;EUCA000558;37048;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000979221;FR0000979221;;;;;1321127;;;;;;FF00000182468;D$;1;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$973;;;;;;;0;;;;63771;43373;23;;;41;$GC$GLEQLC;0;0;0;;;0;Equity;;EUCA000558;0;0;5;;;;0;0;;;
F0GBR04OA5;0P00000NME;FSGBR05DDU;0C00001MX7;FRA;DNCA Finance;Centifolia;Centifolia C;FCP;Centifolia C;1;EUCA000636;37533;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007076930;FR0007076930;;;A0DPW8;;1482527;;;;;;FF00000183426;D$;1;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;45707;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04ONS;0P00000NZ7;FSGBR05DII;0C00001TFD;FRA;Federal Finance Gestion;Federal Indiciel US;Federal Indiciel US P A/I;FCP;Federal Indiciel US P;1;EUCA000528;37516;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0000988057;FR0000988057;;;;;1484362;;;;;;FF00000193699;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$911;;;;;;;0;;;;362084;43281;23;;;41;$GC$USEQLV;0;0;0;;;0;Equity;;EUCA000528;0;0;5;;;;0;0;;;
F0GBR04ONG;0P00000NYV;FSGBR05DID;0C00001TFD;FRA;Federal Finance Gestion;Federal Apal;Federal Apal P A/I;FCP;Federal Apal P;1;EUCA000779;37516;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0000987950;FR0000987950;;;;;1483567;;;;;;FF00000193696;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$023;;;;;;;0;;;;362058;43312;23;;;41;$GC$ASEXEQ;0;0;0;;;0;Equity;;EUCA000779;0;0;5;;;;0;0;;;
F0GBR04EWQ;0P00000EZ9;FSGBR05166;0C00001MSP;FRA;Delubac Asset Management;Delubac Patrimoine;Delubac Patrimoine;FCP;Delubac Patrimoine;1;EUCA000564;36084;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007027131;FR0007027131;;;;;956813;;;;;;FF00000182887;W$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$201;;;;;;;0;;;;869407;41851;23;;;44;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000564;0;0;5;;;;0;0;;;
F0GBR04VFC;0P00000T5O;FSGBR05GUI;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor FTSE MIB ETF;Lyxor FTSE MIB ETF Dist A/I;SICAV;Lyxor FTSE MIB UCITS ETF Dist;1;EUCA000640;37929;Active;;1;0;1;EUR;1;0;0;0;0;1;;FR0010010827;FR0010010827;;MIB;A0BLNG;;1705978;LYESPM;;;;;FF00000217439;D$;1;;;1;LC00000036;LC00000017;;;;;;;;;;;;;;;0;GIFS$$$272;;EX$$$$XPAR;;0;;;0;;;;920792;43404;9;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000640;0;0;4;2;1;40664;1;1;;;
F0GBR05PO1;0P000015L9;FSGBR063HB;0C00002HQ9;FRA;BNP Paribas Asset Management France;BNP Paribas Smallcap Euroland;BNP Paribas Smallcap Euroland Classic C;FCP;BNP Paribas Smallcap Euroland Classic C;1;EUCA000518;35583;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010128587;FR0010128587;;;A0LF4T;;1980097;;;;;;FF00000181441;D$;1;;;1;LC00000036;LC00000018;;;;;;;;;;;;;;;0;GIFS$$$305;;;;;;;0;;;;75381;43190;23;;;41;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000518;0;0;5;;;;0;0;;;
F0GBR05T1R;0P0000183O;FSGBR0674F;0C00001Q7U;FRA;Oddo BHF Asset Management SAS;Oddo BHF ProActif Europe;Oddo BHF ProActif Europe CR-EUR;FCP;Oddo BHF ProActif Europe CR-EUR;1;EUCA000864;38240;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010109165;FR0010109165;;;A0ETCM;;1940177;;;;;;FF00000233654;D$;5;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$363;;;;;;;0;;;;518454;43373;23;;;;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000864;0;1;5;;1;41640;1;1;;;
F0GBR05TLP;0P000018HU;FSGBR067LH;0C00001M0F;FRA;Carmignac Gestion;Carmignac Investissement Latitude;Carmignac Investissement Lat A EUR Acc;FCP;Carmignac Investissement Latitude A EUR Acc;0;EUCA000739;38355;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010147603;FR0010147603;;;A0ETJE;;2035998;CAINLA;;;;;FF00000249968;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$291;;;;;;;0;;;;124172;43190;23;;;44;$GC$FALLOC;0;0;0;37;Mgmt + Dist Fee;1;Allocation;;EUCA000739;0;0;5;;;;1;1;;;
F000000G6X;0P0000N8RL;FSUSA08DFC;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Euro Stoxx 50 Dly 2x Leveraged ETF;Lyxor EuroStoxx50 Dly 2x Lvrgd ETF Acc;SICAV;Lyxor Euro Stoxx 50 Daily (2x) Leveraged UCITS ETF Acc;1;EUCA000816;39238;Active;;0;0;1;EUR;1;0;0;0;0;1;;FR0010468983;FR0010468983;;LVE/P;LYX0BZ;;3116447;;;;;;FF00002625535;;;;;1;LC00000036;LC00000024;;;;;;;;;;;;;;;0;GIFS$$$075;;EX$$$$CHIX;;0;;;0;;;;;;9;;;46;$GC$TDTOOL;0;0;0;;;0;Alternative;;EUCA000816;0;0;4;2;;;1;1;;;
F0GBR066SO;0P00001NPD;FSGBR06J1S;0C00001MSP;FRA;Delubac Asset Management;Delubac Pricing Power;Delubac Pricing Power P;FCP;Delubac Pricing Power P;1;EUCA000511;38625;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010223537;FR0010223537;;;;;2252703;;;;;;FF00000271334;D$;2;;;1;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$041;;;;;;;0;;;;869412;41851;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F0GBR063WE;0P00001DFD;FSGBR06HUH;0C000023NV;FRA;Lazard Frères Gestion;Lazard Credit Opportunities;Lazard Credit Opportunities B;SICAV;Lazard Credit Opportunities B;1;EUCA000901;38653;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0010235499;FR0010235499;;;;;2312240;;;;;;FF00001004477;D$;1;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$496;;;1;;;;0;;;;365352;43373;9;;;;$GC$GLOBFI;0;0;0;;;0;Fixed Income;;EUCA000901;0;0;5;;;;0;0;;;
F0GBR063YM;0P00001DGZ;FSGBR06HV8;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Japan (Topix) DR ETF;Lyxor Japan Topix DR ETF Dist EUR A/I;SICAV;Lyxor Japan (Topix) (DR) UCITS ETF Dist EUR;1;EUCA000521;38666;Active;;1;0;1;EUR;1;0;0;0;0;1;;FR0010245514;FR0010245514;;JPN;A0ESMK;;2327606;LYEJT;;;;;FF00000285939;D$;1;;;0;LC00000037;LC00000021;;;;;;;;LC00000462;;;;;;;0;GIFS$$$051;;EX$$$$XPAR;;0;;;0;;;;1124574;43312;9;;;41;$GC$JPNEQY;0;0;0;;;0;Equity;;EUCA000521;0;0;1;;1;40848;1;1;;;
F0GBR04QUS;0P00000Q4G;FSGBR056AN;0C00001R3E;FRA;Rothschild Asset Management;R Conviction Convertibles Europe;R Conviction Convertibles Europe C EUR;FCP;R Conviction Convertibles Europe C EUR;1;EUCA000748;35521;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007009139;FR0007009139;;;A0NDCV;;619492;;;;;;FF00000181226;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$435;;;;;;;0;;;;193179;43373;23;;;42;$GC$CONVER;0;0;0;37;Mgmt + Dist Fee;0;Convertibles;;EUCA000748;0;1;5;;;;1;1;;;
F0GBR04QV4;0P00000Q4S;FSGBR056AW;0C00001R3E;FRA;Rothschild Asset Management;R Conviction Europe;R Conviction Europe C EUR;FCP;R Conviction Europe C EUR;1;EUCA000513;35219;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010784835;FR0010784835;;;A1CW1A;;10483174;;;;;;FF00000181807;D$;1;;;1;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$905;;;;;;;0;;;;124163;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000513;0;1;5;;;;1;1;;;
F0GBR06FJ0;0P0000M67Y;FSGBR06OKH;0C000035BI;FRA;Lyxor International Asset Management S.A;Lyxor Commodities Thom R/C CRB TR ETF;Lyxor Commodit Thm R/C CRB TR ETF Acc;FCP;Lyxor Commodities Thomson Reuters/Corecommodity CRB TR UCITS ETF Acc;1;EUCA000785;38743;Active;;0;0;1;EUR;0;1;0;0;0;1;;FR0010270033;FR0010270033;;CRB;A0JC8F;;2411673;LYCOCR;;;;;FF00002591746;;;;;0;LC00000264;LC00000024;;;;;;;;LC00000500;;;;;;;0;GIFS$$$027;;EX$$$$XMIL;;0;;;0;;;;;;23;;;49;$GC$COMMBB;0;0;0;;;0;Commodities;;EUCA000785;0;0;4;2;1;40575;1;1;;;
F0000000GL;0P0000M683;FSUSA07KQX;0C000024EC;JEY;ETFS Commodity Securities Ltd;ETFS Cotton ETC;ETFS Cotton ETC;Collateralized Debt Instrument;ETFS Cotton ETC;0;EUCA000792;38982;Active;;0;0;1;EUR;0;1;0;0;0;1;;GB00B15KXT11;GB00B15KXT11;;COTN;A0KRJW;;2723233;;;;;;FF00002591231;;;;;0;;;;;;;;;;;;;;;;;0;GIFS$$$894;;EX$$$$XMIL;;0;;;0;;;;;;49;;;49;$GC$COMMSP;0;0;0;;;0;Commodities;;EUCA000792;0;0;4;1;1;39814;0;0;;;
F0000000GN;0P0000M684;FSUSA07KR1;0C000024EC;JEY;ETFS Commodity Securities Ltd;ETFS WTI Crude Oil ETC;ETFS WTI Crude Oil ETC;Collateralized Debt Instrument;ETFS WTI Crude Oil ETC;0;EUCA000786;38982;Active;;0;0;1;EUR;0;1;0;0;0;1;;GB00B15KXV33;GB00B15KXV33;;CRUD;A0KRJX;;;;;;;;FF00002593443;;;;;0;;;;;;;;;;;;;;;;;0;GIFS$$$029;;EX$$$$XMIL;;0;;;0;;;;;;49;;;49;$GC$COMMSP;0;0;0;;;0;Commodities;;EUCA000786;0;0;4;1;1;39814;0;0;;;
